Id_vente;Date_transaction;Valeur;Id_bien
22439;29/05/2020 00:00;143000;91687AN126126
22483;29/05/2020 00:00;127000;91161AK8210
22486;29/05/2020 00:00;182000;91377AK12153
22637;29/05/2020 00:00;80000;91332A9835
22660;29/05/2020 00:00;137600;91115AC5392
22671;29/05/2020 00:00;363700;91339AL13201
22675;29/05/2020 00:00;173000;91552AN2502
22853;29/05/2020 00:00;138000;91223BL1521
22854;29/05/2020 00:00;180000;91223AV42615
22864;29/05/2020 00:00;126500;91223AO2273
22865;29/05/2020 00:00;78000;91223AN3596
23024;29/05/2020 00:00;503600;91477AW2292
23025;29/05/2020 00:00;186990;91661AH81265
23046;29/05/2020 00:00;333400;91560A4281
23047;29/05/2020 00:00;177000;91661AN407255
23059;29/05/2020 00:00;113500;91692BN145106
23061;29/05/2020 00:00;185000;91338AB286114
23068;29/05/2020 00:00;242550;9164E7561
23482;29/05/2020 00:00;276055;9226I12324
23488;29/05/2020 00:00;73800;9250CT2150
23505;29/05/2020 00:00;415000;9262V23516
23529;29/05/2020 00:00;105000;9263AP12372
23536;29/05/2020 00:00;151500;9226AU1431
23551;29/05/2020 00:00;365000;9263AC54321
23552;29/05/2020 00:00;202117;9226AY118
23554;29/05/2020 00:00;219309,52;9250CR1782
23567;29/05/2020 00:00;307000;9263AE34321
24048;29/05/2020 00:00;542500;9244Z342
24049;29/05/2020 00:00;494000;9244O351
24052;29/05/2020 00:00;897600;9251AI1129
24063;29/05/2020 00:00;540000;9244I3034
24066;29/05/2020 00:00;663500;9244P165216
24073;29/05/2020 00:00;371000;9224R376
24079;29/05/2020 00:00;350000;9251AB75167
24088;29/05/2020 00:00;251300;9224X1136
24092;29/05/2020 00:00;1096620;9251AE8714
24103;29/05/2020 00:00;1080000;9251AO12921
24106;29/05/2020 00:00;568000;9251P54163
24121;29/05/2020 00:00;1516000;9251O39213
24125;29/05/2020 00:00;270000;9251N59101
24768;29/05/2020 00:00;396000;9220J15830
24771;29/05/2020 00:00;265000;9260G2844
24774;29/05/2020 00:00;334800;9220N11312
24781;29/05/2020 00:00;304130;922BY8810
24801;29/05/2020 00:00;341000;9240AS835
24812;29/05/2020 00:00;185321;9249C3240
24818;29/05/2020 00:00;964000;9240AQ2014
24825;29/05/2020 00:00;280000;9275B70112
24841;29/05/2020 00:00;354700;9246L177131
24854;29/05/2020 00:00;531160;9271Z36161
24863;29/05/2020 00:00;290000;9249P24101
24868;29/05/2020 00:00;260000;927R21453
24877;29/05/2020 00:00;300000;9219I68107
25249;29/05/2020 00:00;217000;931BD309
25252;29/05/2020 00:00;80000;9327AB69103
25266;29/05/2020 00:00;505000;931Z85
25269;29/05/2020 00:00;90000;9366BI193
25291;29/05/2020 00:00;173000;9313E1202
25304;29/05/2020 00:00;190000;9313E220125
25309;29/05/2020 00:00;248000;9366BJ86
25329;29/05/2020 00:00;280000;9366CF59204
25335;29/05/2020 00:00;180000;9366I9013
25516;29/05/2020 00:00;145000;935DL8683
25681;29/05/2020 00:00;250000;9350AI644159
25682;29/05/2020 00:00;177000;9349C235212
25684;29/05/2020 00:00;118000;9332CH19531
25694;29/05/2020 00:00;138600;9332CE233110
25714;29/05/2020 00:00;330000;9351AH77063
25715;29/05/2020 00:00;118000;9362AI1986
25726;29/05/2020 00:00;175000;9350AL290306
25893;29/05/2020 00:00;550000;9348AB12651
25900;29/05/2020 00:00;233100;9364AH14254
25924;29/05/2020 00:00;183962;9348BD5824
25938;29/05/2020 00:00;327990;9364AO1813
25945;29/05/2020 00:00;228000;9348BU16421
26280;29/05/2020 00:00;824000;9468EX984
26281;29/05/2020 00:00;110000;942O21421
26286;29/05/2020 00:00;252000;9446AZ383
26288;29/05/2020 00:00;194000;9428AU21326
26289;29/05/2020 00:00;190000;9446AC4811
26299;29/05/2020 00:00;398000;9468BX1599
26302;29/05/2020 00:00;302100;9468DH31119
26360;29/05/2020 00:00;160000;9468EY681
26372;29/05/2020 00:00;174000;9468K315
26385;29/05/2020 00:00;413250;9428F11935
26392;29/05/2020 00:00;170000;9446BG109119
26393;29/05/2020 00:00;89000;9442E1962
26395;29/05/2020 00:00;267000;9428X83145
26818;29/05/2020 00:00;352500;9441AO611
26823;29/05/2020 00:00;235000;9481N1321
26836;29/05/2020 00:00;204550;9481BD53230
26841;29/05/2020 00:00;249000;9434V801325
26844;29/05/2020 00:00;262290;9473AH117201
26849;29/05/2020 00:00;165000;9438M56368
26854;29/05/2020 00:00;380000;9416Q2524
26864;29/05/2020 00:00;196080;9476V317206
26869;29/05/2020 00:00;204000;9481I10317
26878;29/05/2020 00:00;197000;9438S4913
26883;29/05/2020 00:00;182000;9481U154299
26884;29/05/2020 00:00;298000;9476V69121
26885;29/05/2020 00:00;163000;9473AH1113006
26887;29/05/2020 00:00;183500;9434E337320
26920;29/05/2020 00:00;270800;9476R22064
26923;29/05/2020 00:00;164000;9454AE117509
26941;29/05/2020 00:00;197000;9434Y127141
26958;29/05/2020 00:00;152000;9434J1264203
27251;29/05/2020 00:00;150000;9419AN411115
27274;29/05/2020 00:00;90000;9478AP31920
27278;29/05/2020 00:00;120000;9478AO1353
27279;29/05/2020 00:00;352000;9479AC341
27280;29/05/2020 00:00;268000;9477AB17896
27285;29/05/2020 00:00;240000;941AE15086
27292;29/05/2020 00:00;193000;9419AT18212
27327;29/05/2020 00:00;299000;9444AD4845
27365;29/05/2020 00:00;258000;9448AS369202
27688;29/05/2020 00:00;171900;9458Q156147
27699;29/05/2020 00:00;530000;9467G3013
27701;29/05/2020 00:00;515300;9452I12615
27713;29/05/2020 00:00;269280;9433BU1520
27739;29/05/2020 00:00;192000;9480V8927
27744;29/05/2020 00:00;1160000;9480X16849
27758;29/05/2020 00:00;223000;9458D2218
27775;29/05/2020 00:00;241000;9480S7812
27776;29/05/2020 00:00;197000;9452J18732
27790;29/05/2020 00:00;362000;9452Q5740
27801;29/05/2020 00:00;849000;9480S7211
28131;29/05/2020 00:00;120000;95500AK2601
28140;29/05/2020 00:00;240000;95572BS179159
28150;29/05/2020 00:00;104000;95500AW223311
28151;29/05/2020 00:00;199000;95500AK2603
28185;29/05/2020 00:00;161856;95127CZ27455
28190;29/05/2020 00:00;256500;95127CY19850
28192;29/05/2020 00:00;100000;9552AL231
28194;29/05/2020 00:00;166000;9552AL851
28198;29/05/2020 00:00;217300;95637EX1399215
28405;29/05/2020 00:00;217000;95351AE42770
28406;29/05/2020 00:00;118000;95351AI965
28411;29/05/2020 00:00;105000;95585AB542110
28421;29/05/2020 00:00;254000;95280AA4113
28426;29/05/2020 00:00;115000;95680AE2373
28437;29/05/2020 00:00;130000;95268AP153150
28439;29/05/2020 00:00;180000;95199AS36110
28736;29/05/2020 00:00;182520;95210AE2081
28741;29/05/2020 00:00;126000;95426AE1334
28750;29/05/2020 00:00;363000;95555AD29746
28766;29/05/2020 00:00;222000;95491AC570103
28784;29/05/2020 00:00;117000;95607BA3992
28820;29/05/2020 00:00;385400;95197AS622205
28823;29/05/2020 00:00;205000;95491AH575283
28831;29/05/2020 00:00;355000;95491AH1542
29036;29/05/2020 00:00;120000;9563AE30534
29037;29/05/2020 00:00;269000;9563AE115017
29038;29/05/2020 00:00;290000;9563AI18118
29047;29/05/2020 00:00;155000;9518BD35622
29056;29/05/2020 00:00;132000;9518BP350940
29062;29/05/2020 00:00;206000;9563AH19238
29064;29/05/2020 00:00;157000;95176AH32714
29184;29/05/2020 00:00;285000;97210K10322
29195;29/05/2020 00:00;126000;97227N7747
29200;29/05/2020 00:00;155000;97227A319139
29202;29/05/2020 00:00;98000;9729P116231
29203;29/05/2020 00:00;149000;97229O2204
29204;29/05/2020 00:00;72000;97230Y14636
29206;29/05/2020 00:00;605060;97231B930601
29237;29/05/2020 00:00;110000;97213S14435
29270;29/05/2020 00:00;180000;9739AL12293
29599;29/05/2020 00:00;465500;75103AL69104
29606;29/05/2020 00:00;1848000;75101AR8720
29628;29/05/2020 00:00;480500;75103AB2234
30065;29/05/2020 00:00;550000;75106AC2526
30068;29/05/2020 00:00;1500000;75105BH2221
30070;29/05/2020 00:00;688800;75106BG2911
30084;29/05/2020 00:00;2600000;75107AL2366
30088;29/05/2020 00:00;908000;75107CP720
30411;29/05/2020 00:00;350000;75109AI38420
30413;29/05/2020 00:00;115000;75110AR1879
30431;29/05/2020 00:00;685290;75110BB5418
30436;29/05/2020 00:00;194400;75110AP5417
30446;29/05/2020 00:00;160880;75110BU33155
30450;29/05/2020 00:00;328800;75110BW2830
30455;29/05/2020 00:00;525000;75110BW5686
30456;29/05/2020 00:00;180000;75109AQ5132
30461;29/05/2020 00:00;555000;75109AT1432
30467;29/05/2020 00:00;170500;75110BC1115
30481;29/05/2020 00:00;295000;75110BK17177
30485;29/05/2020 00:00;182000;75109AD5531
30492;29/05/2020 00:00;175000;75109AG6138
30935;29/05/2020 00:00;724150;75112BP7810
30936;29/05/2020 00:00;545000;75112CH2411
30938;29/05/2020 00:00;1036000;75112AC83196
30953;29/05/2020 00:00;293000;75111BY8310056
30954;29/05/2020 00:00;450000;75112CI14104
30959;29/05/2020 00:00;685000;75111AB210
30966;29/05/2020 00:00;462700;75111CO188
31000;29/05/2020 00:00;365000;75112AT511399
31004;29/05/2020 00:00;250000;75112EY648
31012;29/05/2020 00:00;379000;75112BY5419
31017;29/05/2020 00:00;260000;75112AS7232
31033;29/05/2020 00:00;122100;75111AE5845
31072;29/05/2020 00:00;285000;75111CA2118
31081;29/05/2020 00:00;450000;75111CN7112
31082;29/05/2020 00:00;491000;75112DE723
31088;29/05/2020 00:00;295000;75112AD9165
31092;29/05/2020 00:00;630000;75111BM42117
31100;29/05/2020 00:00;507000;75112AR2621
31104;29/05/2020 00:00;249000;75111BN19
31540;29/05/2020 00:00;515000;75114CU336
31861;29/05/2020 00:00;327000;75115BM630
31863;29/05/2020 00:00;322000;75115CW38232
31873;29/05/2020 00:00;570788;75115DT2028
31899;29/05/2020 00:00;332300;75115CY965011
31911;29/05/2020 00:00;347000;75115CS10051
31914;29/05/2020 00:00;230000;75115EQ3357
31916;29/05/2020 00:00;750000;75115DH8679
31920;29/05/2020 00:00;352200;75115BS12036
31925;29/05/2020 00:00;275000;75115EK4055
31926;29/05/2020 00:00;155452,38;75115BU3926
31928;29/05/2020 00:00;298000;75115DY2824
31934;29/05/2020 00:00;178800;75115BH16225
31944;29/05/2020 00:00;534000;75115BK12151
32199;29/05/2020 00:00;1960000;75116ET228
32203;29/05/2020 00:00;752500;75116BY1813
32214;29/05/2020 00:00;330000;75116DI41217
32218;29/05/2020 00:00;595000;75116CL5441
32224;29/05/2020 00:00;816000;75116CK6812
32234;29/05/2020 00:00;1060000;75116CE14106
32276;29/05/2020 00:00;515000;75116CB161
32653;29/05/2020 00:00;548000;75117CN1356
32664;29/05/2020 00:00;1635000;75117BS437
32666;29/05/2020 00:00;190000;75117AS4021
32668;29/05/2020 00:00;507900;75117DQ229215
32670;29/05/2020 00:00;1349500;75117AF565
32674;29/05/2020 00:00;717900;75117CO2221
32675;29/05/2020 00:00;435000;75117CQ626
32677;29/05/2020 00:00;2090100;75117CR129
32679;29/05/2020 00:00;1120000;75117BJ6942
32695;29/05/2020 00:00;502000;75117AR622
32697;29/05/2020 00:00;601000;75117DK9825
32706;29/05/2020 00:00;1848000;75117AE7027
32707;29/05/2020 00:00;611000;75117DK5423
32718;29/05/2020 00:00;1220000;75117BI4625
32733;29/05/2020 00:00;823050;75117BH57109
32737;29/05/2020 00:00;565000;75117CJ14922
32739;29/05/2020 00:00;1155000;75117DN1613
32745;29/05/2020 00:00;414000;75117CO11416
32746;29/05/2020 00:00;580000;75117CN6864
32748;29/05/2020 00:00;617800;75117AH465
32751;29/05/2020 00:00;275000;75117DH11212
32754;29/05/2020 00:00;279000;75117CQ5033
32755;29/05/2020 00:00;458250;75117DM8139
32822;29/05/2020 00:00;1705000;75117CG8643
33126;29/05/2020 00:00;552381;75118AW4730
33140;29/05/2020 00:00;351605;75118AM2722
33164;29/05/2020 00:00;192000;75118DA7622
33167;29/05/2020 00:00;840000;75118BI284
33172;29/05/2020 00:00;269000;75118AO7220
33175;29/05/2020 00:00;221900;75118BH5937
33177;29/05/2020 00:00;710000;75118BE8112
33178;29/05/2020 00:00;298000;75118AI1820
33188;29/05/2020 00:00;337000;75118BJ429
33199;29/05/2020 00:00;826250;75118AJ6511
33216;29/05/2020 00:00;467000;75118BS5147
33220;29/05/2020 00:00;437900;75118AP2319
33234;29/05/2020 00:00;575000;75118AY763
33651;29/05/2020 00:00;418500;75120BW144103
33654;29/05/2020 00:00;335000;75120AN60119
33667;29/05/2020 00:00;350000;75120CY3327
33669;29/05/2020 00:00;217000;75120BX4561
33674;29/05/2020 00:00;195000;75119EC715
33685;29/05/2020 00:00;394000;75120BL635
33701;29/05/2020 00:00;834938;75120BK402
33709;29/05/2020 00:00;439000;75119EB221
33727;29/05/2020 00:00;238000;75119EN2429
33732;29/05/2020 00:00;586745;75120DR23728
33734;29/05/2020 00:00;443000;75120CC2357
33740;29/05/2020 00:00;470000;75119ET618
33742;29/05/2020 00:00;1100000;75120CV1826
33745;29/05/2020 00:00;393600;75119CS524
33752;29/05/2020 00:00;633383;75120DB18109
33753;29/05/2020 00:00;490000;75119EO1018
33760;29/05/2020 00:00;300500;75120AW3131
33763;29/05/2020 00:00;617880;75119AW247
33764;29/05/2020 00:00;385000;75120AS12927
33774;29/05/2020 00:00;588000;75119AO1220
33778;29/05/2020 00:00;374000;75120DN343
33796;29/05/2020 00:00;155000;75120BN10442
33799;29/05/2020 00:00;382000;75119AT6211
33921;29/05/2020 00:00;120000;75119EB9223
34083;29/05/2020 00:00;743200;75104AH1414
34098;29/05/2020 00:00;387000;75104AS534
34099;29/05/2020 00:00;1160000;75102AJ8219
34100;29/05/2020 00:00;800000;75102AJ842
34106;29/05/2020 00:00;915000;75102AP307
34107;29/05/2020 00:00;655000;75102AP308
34119;29/05/2020 00:00;242000;75104AN5255
34121;29/05/2020 00:00;199000;75102AP9614
34126;29/05/2020 00:00;208000;75102AO15052
34127;29/05/2020 00:00;583000;75102AG7410
150;20/05/2020 00:00;170000;14BT370136
165;20/05/2020 00:00;82500;133AC137309
188;20/05/2020 00:00;282600;1248AE15230
290;20/05/2020 00:00;35722,61;3310AH23811
401;20/05/2020 00:00;67500;494C938119
422;20/05/2020 00:00;61000;4112BS6426
426;20/05/2020 00:00;28350;4226AB191007
689;20/05/2020 00:00;196100;688EC3546
704;20/05/2020 00:00;159200;688IP11318022
709;20/05/2020 00:00;193700;688LB25616
710;20/05/2020 00:00;539280;688LP3935
711;20/05/2020 00:00;321175;688KO1475
866;20/05/2020 00:00;180740;688MK18677
867;20/05/2020 00:00;213000;688NS230115
868;20/05/2020 00:00;144000;688LY251152
869;20/05/2020 00:00;505000;688MV14268
873;20/05/2020 00:00;350710;688OI29390
1076;20/05/2020 00:00;114500;683AX11511
1094;20/05/2020 00:00;148000;6104AI673108
1095;20/05/2020 00:00;250000;6104AL481156
1107;20/05/2020 00:00;500000;6104BE3242
1108;20/05/2020 00:00;560000;683AY12912
1285;20/05/2020 00:00;300000;6150AC8842
1287;20/05/2020 00:00;180000;611AH265206
1289;20/05/2020 00:00;120000;616I129411
1293;20/05/2020 00:00;225187;642F3622
1588;20/05/2020 00:00;130000;630AX48519
1598;20/05/2020 00:00;297000;64DN2291001
1605;20/05/2020 00:00;142000;64BO1328
1607;20/05/2020 00:00;148000;6155BR97114
1875;20/05/2020 00:00;297000;627BP287125
1877;20/05/2020 00:00;195000;6161AR250294
1883;20/05/2020 00:00;137000;6123AR22769
2016;20/05/2020 00:00;40000;8190BH871
2031;20/05/2020 00:00;161400;8362AE396
2047;20/05/2020 00:00;85000;843B8311
2048;20/05/2020 00:00;39000;8409BN18364
2062;20/05/2020 00:00;62000;9122AD4436
2173;20/05/2020 00:00;53000;1081AV131
2180;20/05/2020 00:00;114000;10325AT473
2268;20/05/2020 00:00;34282;1169AR5102
2458;20/05/2020 00:00;73000;11202DR1365
2459;20/05/2020 00:00;59580;11202DM209113
2460;20/05/2020 00:00;63000;11202DC291017
2467;20/05/2020 00:00;217550;11170AX6659
2483;20/05/2020 00:00;270000;11262BM52942
2493;20/05/2020 00:00;117100;11262AI48313
2496;20/05/2020 00:00;75770;11203AO16937
2514;20/05/2020 00:00;116100;11262AR1814
2521;20/05/2020 00:00;290000;11262AC25918
2523;20/05/2020 00:00;228000;11202CN3721
3480;20/05/2020 00:00;103000;13211867C24224
3486;20/05/2020 00:00;100000;13213886N49126
3729;20/05/2020 00:00;77000;14754AE246257
3736;20/05/2020 00:00;280000;14220AC45615
3751;20/05/2020 00:00;73395;14754AE2381039
3939;20/05/2020 00:00;239100;17300HK67290
4019;20/05/2020 00:00;54500;1833EW12530
4021;20/05/2020 00:00;55000;1833HV3012
4025;20/05/2020 00:00;30000;1833CH1761
4077;20/05/2020 00:00;50000;1931DN24369
4137;20/05/2020 00:00;155000;22106BK31313
4144;20/05/2020 00:00;65000;22325G5541
4149;20/05/2020 00:00;68000;22160AB582
4151;20/05/2020 00:00;187000;22278BE95209
4246;20/05/2020 00:00;115500;2250AL2473
4348;20/05/2020 00:00;53200;2437EM12344
4467;20/05/2020 00:00;28000;25413AD1886
4468;20/05/2020 00:00;163500;25462AD1516
4582;20/05/2020 00:00;131000;26191ZC34839
4593;20/05/2020 00:00;95500;2658B239862
4622;20/05/2020 00:00;193615,2;26218AI44924
4750;20/05/2020 00:00;69000;27660ZE456
4837;20/05/2020 00:00;143000;28218AM376160
4855;20/05/2020 00:00;113000;2885CT544
4857;20/05/2020 00:00;175000;28110AN36764
4885;20/05/2020 00:00;59000;2815AS13924
5015;20/05/2020 00:00;41000;2919BR36335
5043;20/05/2020 00:00;123000;2922AC25713
5060;20/05/2020 00:00;245000;29239AC14018
5237;20/05/2020 00:00;195000;2A41AC1787
5249;20/05/2020 00:00;123500;2A4AK24642
5251;20/05/2020 00:00;75000;2A4CL45351
5279;20/05/2020 00:00;279461;2A247D17351
5485;20/05/2020 00:00;725000;30189EZ22216
5505;20/05/2020 00:00;125000;30133BY120638
5520;20/05/2020 00:00;163930;30189HA6816
5523;20/05/2020 00:00;128900;30133CP4484
5524;20/05/2020 00:00;108000;30133BZ1722
5525;20/05/2020 00:00;60895;30133BY9952
5537;20/05/2020 00:00;272000;30189DO7111
5691;20/05/2020 00:00;184900;30217AE10117
5702;20/05/2020 00:00;62000;3028BD285
5828;20/05/2020 00:00;62500;31555838AH379261
5834;20/05/2020 00:00;246800;31555807AB23931
5846;20/05/2020 00:00;232405;3122AH21913
5850;20/05/2020 00:00;435000;31555821AC2435
5865;20/05/2020 00:00;173000;3144BX349212
5885;20/05/2020 00:00;127000;31555831AS21630
5888;20/05/2020 00:00;232000;31555836BH11922
5930;20/05/2020 00:00;198350;31555834AW8838
5959;20/05/2020 00:00;115800;31555828AH63213
6007;20/05/2020 00:00;119800;31506BA1310
6025;20/05/2020 00:00;111700;32147AC2951
6026;20/05/2020 00:00;101550;32160BM11564
6168;20/05/2020 00:00;228673;3363LN814
6170;20/05/2020 00:00;241000;3363PV13106
6171;20/05/2020 00:00;110600;3363RY29285
6195;20/05/2020 00:00;125500;3363OL515
6593;20/05/2020 00:00;207000;3363HB225109
6599;20/05/2020 00:00;320000;33281CO1739
6600;20/05/2020 00:00;146000;33522AW5194
6618;20/05/2020 00:00;104120;3363CY21973
6619;20/05/2020 00:00;447000;3363HC20748
6624;20/05/2020 00:00;205000;3363DS24267
6639;20/05/2020 00:00;216350;3363EW1578
6641;20/05/2020 00:00;238300;33281BO29517
7003;20/05/2020 00:00;282000;33238BM3223
7027;20/05/2020 00:00;167000;339AD36475
7036;20/05/2020 00:00;143400;33249AS20050
7047;20/05/2020 00:00;206000;33199BZ3113
7058;20/05/2020 00:00;110000;339AH9450
7073;20/05/2020 00:00;105000;33119AB17861
7076;20/05/2020 00:00;116300;339AH21110
7086;20/05/2020 00:00;188300;33213AL892
7088;20/05/2020 00:00;220000;33535AH523
7251;20/05/2020 00:00;61500;33544AL3478
7252;20/05/2020 00:00;87130;3397CA93122
7254;20/05/2020 00:00;69000;33544AY4524
7578;20/05/2020 00:00;200000;34301BC52314
7579;20/05/2020 00:00;129000;34301BC4954
7589;20/05/2020 00:00;43333;34143AK260167
7594;20/05/2020 00:00;243000;34301BT43735
7607;20/05/2020 00:00;192000;34108CX457
7612;20/05/2020 00:00;119845;34151B6431
7739;20/05/2020 00:00;9000;3432MN644
7741;20/05/2020 00:00;138000;3432OT43220
7972;20/05/2020 00:00;216420;35238KV631110
7978;20/05/2020 00:00;77100;3547CE32711
8003;20/05/2020 00:00;229500;3566AM62918
8060;20/05/2020 00:00;130000;35177AH8432
8180;20/05/2020 00:00;161000;35288AL37258
8188;20/05/2020 00:00;121700;35265AC14454
8205;20/05/2020 00:00;382000;3549AB991
8364;20/05/2020 00:00;81000;37261DI14956
8375;20/05/2020 00:00;44000;37156BN4459
8620;20/05/2020 00:00;101000;38185CI12511
8624;20/05/2020 00:00;126200;38185DE107104
8630;20/05/2020 00:00;207000;38229AM115157
8805;20/05/2020 00:00;130000;38563AL7515
8811;20/05/2020 00:00;73000;38185DR193
8831;20/05/2020 00:00;107400;38150F50010
8836;20/05/2020 00:00;238400;38563AL77922
8841;20/05/2020 00:00;61000;38538AK941
8845;20/05/2020 00:00;158000;38185CS6835
8878;20/05/2020 00:00;136000;38185BI131
8966;20/05/2020 00:00;308100;38474BA2317
8968;20/05/2020 00:00;82000;38169AK26736
8974;20/05/2020 00:00;67800;38548AW451249
8990;20/05/2020 00:00;255550;38191AB145280
9016;20/05/2020 00:00;252000;38253534AB98335
9021;20/05/2020 00:00;244000;38408ZD1176
9116;20/05/2020 00:00;136000;39198CO40714
9383;20/05/2020 00:00;167000;40279AC12572
9394;20/05/2020 00:00;88500;40157AB1129191
9395;20/05/2020 00:00;150000;4065BH6110
9396;20/05/2020 00:00;105000;40192AP29024
9407;20/05/2020 00:00;125000;40296AW1042
9601;20/05/2020 00:00;46550;42218AR14123
9605;20/05/2020 00:00;18000;42218MZ735
9608;20/05/2020 00:00;62500;42218HZ9122
9609;20/05/2020 00:00;29500;42218HM11959
9614;20/05/2020 00:00;101500;42218BZ418
9625;20/05/2020 00:00;43850;42218HL3110
9628;20/05/2020 00:00;72000;42218EV525
9634;20/05/2020 00:00;170000;42218MY1252
10143;20/05/2020 00:00;138900;44162CA489324
10153;20/05/2020 00:00;235000;44190CB7975
10154;20/05/2020 00:00;139500;44162BL49142
10156;20/05/2020 00:00;142000;44162BR744313
10161;20/05/2020 00:00;185500;44109OZ8181
10162;20/05/2020 00:00;1608880;44109EX11611
10165;20/05/2020 00:00;70921;44109OZ846107
10176;20/05/2020 00:00;165000;44190CZ1983
10228;20/05/2020 00:00;250000;44109BZ3629
10248;20/05/2020 00:00;232000;44109HV144
10442;20/05/2020 00:00;195000;4420AW34512
10577;20/05/2020 00:00;86512;44184VD17818
10578;20/05/2020 00:00;133100;44184CK4346
10581;20/05/2020 00:00;375000;44132AW42624
10582;20/05/2020 00:00;88500;44184VY258
10596;20/05/2020 00:00;165110;44132AW450108
10599;20/05/2020 00:00;235000;44184CK661
10724;20/05/2020 00:00;290000;4455BL1554
10729;20/05/2020 00:00;229000;4455BY6781
10731;20/05/2020 00:00;94000;4410AD8509
10739;20/05/2020 00:00;317000;4455CE396163
10751;20/05/2020 00:00;400000;4455AP1642
10761;20/05/2020 00:00;800000;4455BW361
10762;20/05/2020 00:00;216000;4410AC945
